AddToPlaylist,BookRestaurant,GetWeather,PlayMusic,RateBook,SearchCreativeWork,SearchScreeningEvent,request
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add track to Afternoon Train Ride
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add silver apples to teh sin estrГ©s playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add this song to my llegando a casa palylist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the song to the martin garrix show  playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add more David Wolfenberger to my Duetos playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add Club Mix to the playlist with the title 50 ClГЎsicos
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Eric Bibb to Country Coffeehouse
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add gregg bissonette to my US Latin Top 50 playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add track 70s smash hits to my
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this album to my Blues playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want this song on the playlist called chill vibes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this adam clayton tune to sxsw fresh playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this teddy charles album to this is pavarotti my playlist 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Can you add confessions to my playlist called ClГЎsica
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add tobymac's song onto the indiespensables playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add an album to playlist Emily Dickinson
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Buddy DeSylva to my this is j balvin playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,ad Czarna dziewczyna to instrumental madness playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add this song to my Infantil playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add vera to my 80's Jam Session playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add A Compilation of Warped Music II to workout twerkout playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a track to my list Made in Puerto Rico
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this track to my epic wall of sound playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Michael LePond to electronic bliss
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add angela au to the playlist radar latino
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add artist abdel halim hafez to my conexiones playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add track  to this is puccini
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I need to add a song to my lo que suena new york playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this artist to this is Rosana
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Joelia Savitsjeva in 88 keys
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add alain caron to my travelling playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the r l burnside album to my Nothing But A Party R&B playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Steve Jordan to inez's tgif
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add to my playlist all funked up this track
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add satisfied to my Rockin' Vibes playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this artist named Prince to the playlist all new all now
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add billy strayhorn to my highway 61 playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add ramble on to Halloween Teens
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this song to Rock Party
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add lady maisry to my playlist lo que suena new york
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add an album to noreen's endorphin rush playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Famous to my playlist lo que suena new york
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add shawn camp to my soulful disco playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add bonobo to queen playlis
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add hold my liquor to electroNOW
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Tobias Sammet to my bring back the 90s list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Jack Be Nimble to my reggae bombastic list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add jan smit in endorphin rush
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Rupee to my Ultra Metal playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add Liberty Forever to the road trip playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add gene clark to diann's chill out list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put another track in my electronica & dance playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add the tune to the Indie Workout playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add david henry hwang to the This Is Nicky Jam playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this Jane Olivor track to my The Sleep Machine Waterscapes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I would like this artist on drum & breaks.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Include dschiwan gasparjan in beth's rare groove playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I'd like to add the artist Jesper Kyd onto my fresh electronic playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Joplin in Concert to my feel good dinner
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Harry J to my dubstep dangles dirty
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Partners in Crime to joann's Lo Que Suena Los Angeles
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this song onto hip hop gaming playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this artist to my This Is Philip Glass playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to put look to you on the playlist named 80s Classic Hits
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add No Secrets to power gaming playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add track to Hit Remix
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add ali lohan songs in Club Hits
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this tune to retrowave outrun
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a track from The Edge to my funk soul disco playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add hold tight to my throwback party
1.0,0.0,0.0,0.0,0.0,0.0,0.0,put Do You Love Me on my acoustic soul playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the name The 3rd World to the playlist Rock Me UP
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this tune to my playlist named Women of Fresh Finds
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add tune to atmospheric black metal playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add sammy hagar to Ultra Metal
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add 2120 south michigan avenue to my laundry playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Turk to the deep house playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the name Not Fade Away to the playlist the midnight hour
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add the artist to the 90's Baby Makers playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add parempi mies to the CafГ© con Leche playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Place this tune onto my dinner for 2 playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Exit to i love my 80's rollerdisco list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add darkest angels to my SOS 48 2016
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please put another tune into the laundry playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add global underground 006 sydney to my Best Metal of the New Millennium
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add BSlade to women of k-pop playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a bill deasy track to the conexiones playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add J J Cale to my heavy gamer playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add album to metal overload playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the Keep Your Receipt EP to my Digster Reggae playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add country nights by A Journal of the Plague Year to playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add ian gillan to my Rock Party
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Paul Young to my Retrovisor
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add nana tanimura  to a sudden rainstorm
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Viktor Tsoi to my sweet soul chillout playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want glam added to the ntc gym strong playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this Ricardo Villalobos track to under the surface
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add a song by w c clark to my nerding around playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add connee boswell to the relaxing playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Nicole Mitchell to my Soul Revived list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add artist to lo mejor de los 00's
1.0,0.0,0.0,0.0,0.0,0.0,0.0,this track should go on my evening chill playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Claudine Longet to my Ultimate 00s palylist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add a mina caputo album to my after hours party 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put frank portman in my playlist GOOD Music
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put this track from The Edge on my funk soul disco playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a Jang Nara track to the hip hop gaming playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add kurious jorge to my synth pop
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add songs in 90's hip hop of artist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Step to Me to the 50 ClГЎsicos playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this track to the Sunshine Reggae playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,put this whole album on the playlist called old school metal
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add De Principii Evangelikum to my Domingo Indie palylist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add back at the velvet lounge to my cleaning playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Hemanta Kumar Mukhopadhyay album in Funky Jams
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add track to kickass metal
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add song to my Pop Brasil
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add Ruud Jolie to my playlist Guest List Polygon
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put this agent m tune onto de cantautor espaГ±ol.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this tune by Kurt James to the playlist latin pop classics
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Include When I Paint My Masterpiece in my Acoustic Spring playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add ths album to my Pachangueo Total
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add repent replenish repeat to Classical Moments in Movies 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this song to this is no te va gustar playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add 157 Riverside Avenue to leticia's animal humor playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add tune to Composer Weekly Pauline Oliveros playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Stuck on Nothing to my Sax and the City playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add armistead burwell smith iv to Blues Masters
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add an album in my playlist In The Name Of Blues
1.0,0.0,0.0,0.0,0.0,0.0,0.0,put United Abominations onto my rare groove playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add LaGaylia Frazier to my emotron
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add a song by w c clark to my nerding around playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add a shot at glory  to calm before the storm
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this artist to the playlist called Fusion Fest
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add song to my mellow beats list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Don and Sherri to the electrosafari playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Can you put a song by jessica mauboy on my playlist entitled a sudden rainstorm
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add M-CABI to the playlist named Pre-Party R&B Jams
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a song to in residence metal hammer episode 6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add The Stars and Stripes Forever to the soulful disco playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add beijing huanying ni to my workday lounge playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want to add a track to my Evening Groove playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add How to sos 48 2016 playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Can you put dj kay slay onto the 2010 Decade playlist?
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Fabri Fibra to evening acoustic
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this tune to Escapada
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add the unraveling to marina's playlist It's a Southern Thing
1.0,0.0,0.0,0.0,0.0,0.0,0.0,put this artist into my found them first playlist please
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Stephen McNally to Confidence Boost
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add Paul Franklin to my The Bachelor Party
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a track to the Another Glass playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Please add a track by david freiberg to my workout playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this artist to my feel good dinner playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add vintage 74 to my mother's  Primavera Sound 2016 Barcelona playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add an album by cowboy troy to my piano in the background playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Hatfield and the North to my Hot House playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add tour generaciГіn rbd en vivo to the roadrunner rec new releases playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,I want global top 50 to have marit bergman added to it.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add The Block Brochure Welcome to the Soil 6 onto my CafГ© con Leche list
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add paul wright album to 90s Smash Hits playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add an artist to my playlist This Is Verdi
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add a tune to the this is animal collective playlist.
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add this marilyn manson tune to Latin Party Anthems
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Dickey Betts to my throwback thursday playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add the album by Cham to my Cloud Rap playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Atticus Ross to the electrosafari playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,add this artist to Spain Top 50
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put Lindsey Cardinale into my hillary clinton's women's history month playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add A Gate Through Bloodstained Mirrors to feelin' good playlist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Put some frank ferrer into my edna st vincent millay playlist. 
1.0,0.0,0.0,0.0,0.0,0.0,0.0,Add Madman to Trap Land playlist
